id,employee_id,shift_date,time_in,time_out,work_area,shift_label,decimal_hours,notes
1054,14,2024-05-15,17:00:00,20:45:00,Back,Dinner,3.00,
1055,14,2024-05-17,14:00:00,17:00:00,Back,Break,4.00,
1056,14,2024-05-17,17:00:00,20:45:00,Back,Dinner,3.00,
1057,14,2024-05-18,14:00:00,17:00:00,Back,Break,4.00,
1058,14,2024-05-18,17:00:00,20:45:00,Back,Dinner,3.00,
1059,14,2024-05-21,10:30:00,14:00:00,Back,Lunch,4.00,
1060,14,2024-05-21,14:00:00,17:00:00,Back,Break,4.00,
1061,14,2024-05-21,17:00:00,20:45:00,Back,Dinner,3.00,
1062,14,2024-05-22,14:00:00,17:00:00,Back,Break,4.00,
1063,14,2024-05-22,17:00:00,20:45:00,Back,Dinner,3.00,
1064,14,2024-05-24,14:00:00,17:00:00,Back,Break,4.00,
1065,14,2024-05-24,17:00:00,20:45:00,Back,Dinner,3.00,
1066,14,2024-05-25,14:00:00,17:00:00,Back,Break,4.00,
1067,14,2024-05-25,17:00:00,20:45:00,Back,Dinner,3.00,
1068,14,2024-05-28,10:30:00,14:00:00,Back,Lunch,4.00,
1069,14,2024-05-28,14:00:00,17:00:00,Back,Break,4.00,
1070,14,2024-05-28,17:00:00,20:45:00,Back,Dinner,3.00,
1071,14,2024-05-29,14:00:00,17:00:00,Back,Break,4.00,
1072,14,2024-05-29,17:00:00,20:45:00,Back,Dinner,3.00,
1073,14,2024-05-31,14:00:00,17:00:00,Back,Break,4.00,
1074,14,2024-05-31,17:00:00,20:45:00,Back,Dinner,3.00,
1075,14,2024-06-01,14:00:00,17:00:00,Back,Break,4.00,
1076,14,2024-06-01,17:00:00,20:45:00,Back,Dinner,3.00,
1077,14,2024-06-04,10:30:00,14:00:00,Back,Lunch,4.00,
1078,14,2024-06-04,14:00:00,17:00:00,Back,Break,4.00,
1079,14,2024-06-04,17:00:00,20:45:00,Back,Dinner,3.00,
1080,14,2024-06-05,14:00:00,17:00:00,Back,Break,4.00,
1081,14,2024-06-05,17:00:00,20:45:00,Back,Dinner,3.00,
1082,14,2024-06-07,14:00:00,17:00:00,Back,Break,4.00,
1083,14,2024-06-07,17:00:00,20:45:00,Back,Dinner,3.00,
1084,14,2024-06-11,10:30:00,14:00:00,Back,Lunch,4.00,
1085,14,2024-06-11,14:00:00,17:00:00,Back,Break,4.00,
1086,14,2024-06-11,17:00:00,20:45:00,Back,Dinner,3.00,
1087,14,2024-06-12,14:00:00,17:00:00,Back,Break,4.00,
1088,14,2024-06-12,17:00:00,20:45:00,Back,Dinner,3.00,
1089,14,2024-06-14,14:00:00,17:00:00,Back,Break,4.00,
1090,14,2024-06-14,17:00:00,20:45:00,Back,Dinner,3.00,
1091,14,2024-06-15,14:00:00,17:00:00,Back,Break,4.00,
1092,14,2024-06-15,17:00:00,20:45:00,Back,Dinner,3.00,
1093,14,2024-06-18,10:30:00,14:00:00,Back,Lunch,4.00,
1094,14,2024-06-18,14:00:00,17:00:00,Back,Break,4.00,
1095,14,2024-06-18,17:00:00,20:45:00,Back,Dinner,3.00,
1096,14,2024-06-19,14:00:00,17:00:00,Back,Break,4.00,
1097,14,2024-06-19,17:00:00,20:45:00,Back,Dinner,3.00,
1098,14,2024-06-21,14:00:00,17:00:00,Back,Break,4.00,
1099,14,2024-06-21,17:00:00,20:45:00,Back,Dinner,3.00,
1100,14,2024-06-22,14:00:00,17:00:00,Back,Break,4.00,
1101,14,2024-06-22,17:00:00,20:45:00,Back,Dinner,3.00,
1102,14,2024-06-25,10:30:00,14:00:00,Back,Lunch,4.00,
1103,14,2024-06-25,14:00:00,17:00:00,Back,Break,4.00,
1104,14,2024-06-25,17:00:00,20:45:00,Back,Dinner,3.00,
1105,14,2024-06-26,14:00:00,17:00:00,Back,Break,4.00,
1106,14,2024-06-26,17:00:00,20:45:00,Back,Dinner,3.00,
1107,14,2024-06-28,14:00:00,17:00:00,Back,Break,4.00,
1108,14,2024-06-28,17:00:00,20:45:00,Back,Dinner,3.00,
1109,14,2024-07-02,10:30:00,14:00:00,Back,Lunch,4.00,
1110,14,2024-07-02,14:00:00,17:00:00,Back,Break,4.00,
1111,14,2024-07-02,17:00:00,20:45:00,Back,Dinner,3.00,
1112,14,2024-07-03,14:00:00,17:00:00,Back,Break,4.00,
1113,14,2024-07-03,17:00:00,20:45:00,Back,Dinner,3.00,
1114,14,2024-07-05,14:00:00,17:00:00,Back,Break,4.00,
1115,14,2024-07-05,17:00:00,20:45:00,Back,Dinner,3.00,
1116,14,2024-07-06,14:00:00,17:00:00,Back,Break,4.00,
1117,14,2024-07-06,17:00:00,20:45:00,Back,Dinner,3.00,
1118,14,2024-07-09,10:30:00,14:00:00,Back,Lunch,4.00,
1119,14,2024-07-09,14:00:00,17:00:00,Back,Break,4.00,
1120,14,2024-07-09,17:00:00,20:45:00,Back,Dinner,3.00,
1121,14,2024-07-10,14:00:00,17:00:00,Back,Break,4.00,
1122,14,2024-07-10,17:00:00,20:45:00,Back,Dinner,3.00,
1123,14,2024-07-12,14:00:00,17:00:00,Back,Break,4.00,
1124,14,2024-07-12,17:00:00,20:45:00,Back,Dinner,3.00,
1125,14,2024-07-13,10:30:00,14:00:00,Back,Lunch,3.00,
1126,14,2024-07-13,14:00:00,17:00:00,Back,Break,4.00,
1127,14,2024-07-13,17:00:00,20:45:00,Back,Dinner,3.00,
1128,14,2024-07-16,10:30:00,14:00:00,Back,Lunch,4.00,
1129,14,2024-07-16,14:00:00,17:00:00,Back,Break,4.00,
1130,14,2024-07-16,17:00:00,20:45:00,Back,Dinner,3.00,
1131,14,2024-07-17,10:30:00,14:00:00,Back,Lunch,4.00,
1132,14,2024-07-17,14:00:00,17:00:00,Back,Break,3.00,
1133,14,2024-07-17,17:00:00,20:45:00,Back,Dinner,3.00,
1134,14,2024-07-19,14:00:00,17:00:00,Back,Break,4.00,
1135,14,2024-07-19,17:00:00,20:45:00,Back,Dinner,3.00,
1136,14,2024-07-20,10:30:00,14:00:00,Back,Lunch,3.00,
1137,14,2024-07-20,14:00:00,17:00:00,Back,Break,4.00,
1138,14,2024-07-20,17:00:00,20:45:00,Back,Dinner,3.00,
1139,14,2024-07-23,10:30:00,14:00:00,Back,Lunch,4.00,
1140,14,2024-07-23,14:00:00,17:00:00,Back,Break,4.00,
1141,14,2024-07-23,17:00:00,20:45:00,Back,Dinner,3.00,
1142,14,2024-07-24,10:30:00,14:00:00,Back,Lunch,4.00,
1143,14,2024-07-24,14:00:00,17:00:00,Back,Break,3.00,
1144,14,2024-07-24,17:00:00,20:45:00,Back,Dinner,3.00,
1145,14,2024-07-26,14:00:00,17:00:00,Back,Break,4.00,
1146,14,2024-07-26,17:00:00,20:45:00,Back,Dinner,3.00,
1147,14,2024-07-27,10:30:00,14:00:00,Back,Lunch,3.00,
1148,14,2024-07-27,14:00:00,17:00:00,Back,Break,4.00,
1149,14,2024-07-27,17:00:00,20:45:00,Back,Dinner,3.00,
1150,14,2024-07-30,10:30:00,14:00:00,Back,Lunch,3.00,
1151,14,2024-07-30,14:00:00,17:00:00,Back,Break,4.00,
1152,14,2024-07-30,17:00:00,20:45:00,Back,Dinner,3.00,
1153,10,2023-07-01,17:00:00,20:00:00,Back,Dinner,3.00,
1154,10,2023-07-01,17:00:00,20:00:00,Back,Dinner,3.00,
1155,10,2023-07-02,10:45:00,14:30:00,Front,Lunch,3.75,
1156,10,2023-07-02,17:00:00,20:00:00,Front,Dinner,3.00,
1157,10,2023-07-05,11:30:00,14:30:00,Front,Lunch,3.00,
1158,10,2023-07-07,17:30:00,20:30:00,Front,Dinner,3.00,
1159,10,2023-07-09,17:15:00,20:30:00,Front,Dinner,3.25,
1160,10,2023-07-12,11:30:00,14:30:00,Front,Lunch,3.00,
1161,10,2023-07-13,17:30:00,20:45:00,Front,Dinner,3.25,
1162,10,2023-07-14,17:00:00,20:30:00,Front,Dinner,3.50,
1163,10,2023-07-15,17:00:00,20:00:00,Front,Dinner,3.00,
1164,10,2023-07-16,12:00:00,14:45:00,Front,Lunch,2.75,
1165,10,2023-07-16,17:00:00,20:30:00,Front,Dinner,3.50,
1166,10,2023-07-19,11:45:00,14:15:00,Front,Lunch,2.50,
1167,10,2023-07-21,17:30:00,20:30:00,Front,Dinner,3.00,
1168,10,2023-07-22,17:00:00,20:00:00,Front,Dinner,3.00,
1169,10,2023-07-23,17:15:00,20:30:00,Front,Dinner,3.25,
1170,10,2023-07-26,11:00:00,14:00:00,Front,Lunch,3.00,
1171,10,2023-07-27,12:00:00,14:30:00,Front,Lunch,2.50,
1172,10,2023-07-29,17:00:00,20:00:00,Front,Dinner,3.00,
1173,10,2023-07-30,17:30:00,20:00:00,Front,Dinner,2.50,
1174,10,2023-08-02,12:00:00,14:30:00,Front,Lunch,2.50,
1175,10,2023-08-03,17:00:00,20:15:00,Front,Dinner,3.25,
1176,10,2023-08-05,17:00:00,20:15:00,Front,Dinner,3.25,
1177,10,2023-08-09,12:00:00,14:00:00,Front,Lunch,2.00,
1178,10,2023-08-11,17:00:00,20:00:00,Front,Dinner,3.00,
1179,10,2023-08-13,17:00:00,20:00:00,Front,Dinner,3.00,
1180,10,2023-08-19,17:00:00,19:00:00,Front,Dinner,2.00,
1181,10,2023-08-27,17:30:00,20:00:00,Front,Dinner,2.50,
1182,10,2023-09-02,17:00:00,20:00:00,Front,Dinner,3.00,
1183,10,2023-09-03,18:00:00,20:00:00,Front,Dinner,2.00,
1184,10,2023-09-07,18:00:00,20:00:00,Front,Dinner,2.00,
1185,10,2023-09-08,18:00:00,20:30:00,Front,Dinner,2.50,
1186,10,2023-09-09,18:00:00,20:30:00,Front,Dinner,2.50,
1187,10,2023-09-10,17:00:00,20:30:00,Front,Dinner,3.50,
1188,10,2023-09-16,18:00:00,20:15:00,Front,Dinner,2.25,
1189,10,2023-09-17,18:00:00,20:00:00,Front,Dinner,2.00,
1190,10,2023-09-22,18:00:00,20:00:00,Front,Dinner,2.00,
1191,10,2023-09-23,18:00:00,20:00:00,Front,Dinner,2.00,
1192,10,2023-09-24,18:00:00,20:00:00,Front,Dinner,2.00,
1193,10,2023-09-30,18:00:00,20:00:00,Front,Dinner,2.00,
1194,10,2023-10-01,18:00:00,20:00:00,Front,Dinner,2.00,
1195,10,2023-10-13,18:00:00,20:00:00,Front,Dinner,2.00,
1196,10,2023-10-14,18:00:00,20:00:00,Front,Dinner,2.00,
1197,10,2023-10-15,17:30:00,20:00:00,Front,Dinner,2.50,
1198,10,2023-10-20,17:30:00,20:00:00,Front,Dinner,2.50,
1199,10,2023-10-21,17:30:00,20:00:00,Front,Dinner,2.50,
1200,10,2023-10-22,17:30:00,20:00:00,Front,Dinner,2.50,
1201,10,2023-11-03,17:30:00,20:00:00,Front,Dinner,2.50,
1202,10,2023-11-04,17:30:00,20:00:00,Front,Dinner,2.50,
1203,10,2023-11-05,17:30:00,20:00:00,Front,Dinner,2.50,
1204,10,2023-11-10,17:30:00,20:00:00,Front,Dinner,2.50,
1205,10,2023-11-11,17:30:00,20:00:00,Front,Dinner,2.50,
1206,10,2023-11-12,17:30:00,20:00:00,Front,Dinner,2.50,
1207,10,2023-11-17,17:30:00,20:00:00,Front,Dinner,2.50,
1208,10,2023-11-19,17:30:00,20:00:00,Front,Dinner,2.50,
1209,10,2023-11-25,17:00:00,20:00:00,Front,Dinner,3.00,
1210,10,2023-11-26,17:00:00,20:30:00,Front,Dinner,3.50,
1211,10,2023-12-01,17:00:00,20:00:00,Front,Dinner,3.00,
1212,10,2023-12-08,17:00:00,20:30:00,Front,Dinner,3.50,
1213,10,2023-12-17,17:00:00,20:30:00,Front,Dinner,3.50,
1214,10,2023-12-20,17:00:00,20:30:00,Front,Dinner,3.50,
1215,10,2023-12-22,17:00:00,20:15:00,Front,Dinner,3.25,
1216,10,2023-12-29,17:00:00,20:30:00,Front,Dinner,3.50,
1217,10,2024-01-05,17:00:00,20:00:00,Front,Dinner,3.00,
1218,10,2024-01-06,17:00:00,20:15:00,Front,Dinner,3.25,
1219,10,2024-01-07,17:00:00,20:15:00,Front,Dinner,3.25,
1220,10,2024-01-12,17:00:00,20:15:00,Front,Dinner,3.25,
1221,10,2024-01-21,17:00:00,20:15:00,Front,Dinner,3.25,
1222,10,2024-01-27,17:00:00,20:15:00,Front,Dinner,3.25,
1223,10,2024-01-28,17:00:00,20:15:00,Front,Dinner,3.25,
1224,10,2024-02-03,17:00:00,20:15:00,Front,Dinner,3.25,
1225,10,2024-02-04,17:00:00,20:00:00,Front,Dinner,3.00,
1226,10,2024-02-10,17:00:00,20:15:00,Front,Dinner,3.25,
1227,10,2024-02-18,17:00:00,20:15:00,Front,Dinner,3.25,
1228,10,2024-02-24,18:00:00,20:30:00,Front,Dinner,2.50,
1229,10,2024-02-25,17:00:00,20:00:00,Front,Dinner,3.00,
1230,10,2024-03-02,17:00:00,20:15:00,Front,Dinner,3.25,
1231,10,2024-03-03,17:00:00,20:00:00,Front,Dinner,3.00,
1232,10,2024-03-09,17:00:00,20:45:00,Front,Dinner,3.75,
1233,10,2024-03-10,18:45:00,20:15:00,Front,Dinner,1.50,
1234,10,2024-03-16,17:25:00,20:40:00,Front,Dinner,3.25,
1235,10,2024-03-17,17:00:00,20:30:00,Front,Dinner,3.50,
1236,10,2024-03-23,17:00:00,20:15:00,Front,Dinner,3.25,
1237,10,2024-03-30,17:30:00,20:30:00,Front,Dinner,3.00,
1238,10,2024-03-31,17:00:00,20:30:00,Front,Dinner,3.50,
1239,10,2024-04-06,17:00:00,20:00:00,Front,Dinner,3.00,
1240,10,2024-04-07,17:00:00,20:15:00,Front,Dinner,3.25,
1241,10,2024-04-13,17:00:00,20:00:00,Front,Dinner,3.00,
1242,10,2024-04-14,17:00:00,20:15:00,Front,Dinner,3.25,
1243,10,2024-04-20,17:00:00,20:15:00,Front,Dinner,3.25,
1244,10,2024-04-21,17:00:00,20:00:00,Front,Dinner,3.00,
1245,10,2024-04-27,17:00:00,20:00:00,Front,Dinner,3.00,
1246,10,2024-04-28,17:00:00,20:30:00,Front,Dinner,3.50,
1247,10,2024-05-04,17:00:00,20:00:00,Front,Dinner,3.00,
1248,10,2024-05-05,17:00:00,20:00:00,Front,Dinner,3.00,
1249,10,2024-05-11,17:00:00,20:00:00,Front,Dinner,3.00,
1250,10,2024-05-12,17:00:00,20:45:00,Front,Dinner,3.75,
1251,10,2024-05-25,17:00:00,20:00:00,Front,Dinner,3.00,
1252,10,2024-05-26,17:00:00,20:00:00,Front,Dinner,3.00,
1253,10,2024-06-01,17:00:00,20:00:00,Front,Dinner,3.00,
1254,10,2024-06-02,17:00:00,21:00:00,Front,Dinner,4.00,
1255,10,2024-06-09,17:00:00,21:00:00,Front,Dinner,4.00,
1256,10,2024-06-15,17:00:00,20:15:00,Front,Dinner,3.25,
1257,10,2024-06-16,17:00:00,20:00:00,Front,Dinner,3.00,
1258,10,2024-06-22,17:00:00,20:00:00,Front,Dinner,3.00,
1259,10,2024-06-23,17:00:00,20:00:00,Front,Dinner,3.00,
1260,10,2024-06-29,17:00:00,20:15:00,Front,Dinner,3.25,
1261,10,2024-06-30,17:00:00,20:00:00,Front,Dinner,3.00,
1262,10,2024-07-07,17:00:00,20:00:00,Front,Dinner,3.00,
1263,10,2024-07-13,17:00:00,20:00:00,Front,Dinner,3.00,
1264,10,2024-07-14,17:00:00,19:45:00,Front,Dinner,2.75,
1265,10,2024-07-20,17:00:00,19:45:00,Front,Dinner,2.75,
1266,10,2024-07-28,17:00:00,20:15:00,Front,Dinner,3.25,
1267,10,2024-08-03,17:00:00,20:00:00,Front,Dinner,3.00,
1268,10,2024-08-04,17:00:00,20:00:00,Front,Dinner,3.00,
1269,10,2024-08-07,11:00:00,14:15:00,Front,Lunch,3.25,
1270,10,2024-08-11,17:00:00,20:00:00,Front,Dinner,3.00,
1271,10,2024-08-14,11:00:00,14:30:00,Front,Lunch,3.50,
1272,10,2024-08-18,17:00:00,20:00:00,Front,Dinner,3.00,
1273,10,2024-08-21,11:00:00,15:00:00,Front,Lunch,4.00,
1274,10,2024-08-22,11:00:00,14:30:00,Front,Lunch,3.50,
1275,10,2024-08-25,17:00:00,20:00:00,Front,Dinner,3.00,
1276,10,2024-08-28,11:00:00,14:15:00,Front,Lunch,3.25,
1277,10,2024-08-29,11:30:00,14:30:00,Front,Lunch,3.00,
1278,10,2024-09-05,11:00:00,14:15:00,Front,Lunch,3.25,
1279,10,2024-09-06,11:30:00,14:30:00,Front,Lunch,3.00,
1280,10,2024-09-12,11:00:00,14:00:00,Front,Lunch,3.00,
1281,10,2024-09-15,17:00:00,20:15:00,Front,Dinner,3.25,
1282,10,2024-09-19,11:00:00,14:15:00,Front,Lunch,3.25,
1283,10,2024-09-20,11:30:00,17:15:00,Front,Lunch,5.75,
1284,10,2024-09-22,17:00:00,20:00:00,Front,Dinner,3.00,
1285,10,2024-09-27,11:30:00,14:15:00,Front,Lunch,2.75,
1286,10,2024-09-29,17:00:00,20:15:00,Front,Dinner,3.25,
1287,10,2024-10-04,11:30:00,14:15:00,Front,Lunch,2.75,
1288,10,2024-10-06,17:00:00,20:00:00,Front,Dinner,3.00,
1289,10,2024-10-10,11:00:00,14:15:00,Front,Lunch,3.25,
1290,10,2024-10-18,11:30:00,14:30:00,Front,Lunch,3.00,
1291,10,2024-10-20,17:00:00,20:15:00,Front,Dinner,3.25,
1292,10,2024-10-22,11:30:00,14:30:00,Front,Lunch,3.00,
1293,10,2024-10-25,11:30:00,14:00:00,Front,Lunch,2.50,
1294,10,2024-10-27,17:00:00,20:00:00,Front,Dinner,3.00,
1295,10,2024-10-29,11:30:00,14:00:00,Front,Lunch,2.50,
1296,10,2024-11-01,11:30:00,14:00:00,Front,Lunch,2.50,
1297,10,2024-11-03,17:00:00,20:00:00,Front,Dinner,3.00,
1298,10,2024-11-05,11:30:00,14:00:00,Front,Lunch,2.50,
1299,10,2024-11-08,11:30:00,14:30:00,Front,Lunch,3.00,
1300,10,2024-11-10,17:00:00,19:45:00,Front,Dinner,2.75,
1301,10,2024-11-12,11:30:00,14:00:00,Front,Lunch,2.50,
1302,10,2024-11-15,11:30:00,14:00:00,Front,Lunch,2.50,
1303,10,2024-11-17,17:00:00,20:00:00,Front,Dinner,3.00,
1304,10,2024-11-22,11:30:00,14:00:00,Front,Lunch,2.50,
1305,10,2024-11-24,17:00:00,19:45:00,Front,Dinner,2.75,
1306,10,2024-11-26,11:30:00,14:00:00,Front,Lunch,2.50,
1307,10,2024-11-29,11:30:00,14:00:00,Front,Lunch,2.50,
1308,10,2024-12-01,17:00:00,20:15:00,Front,Dinner,3.25,
1309,10,2024-12-03,11:30:00,14:00:00,Front,Lunch,2.50,
1310,10,2024-12-06,11:30:00,14:00:00,Front,Lunch,2.50,
1311,10,2024-12-10,11:30:00,14:00:00,Front,Lunch,2.50,
1312,10,2024-12-13,11:30:00,14:00:00,Front,Lunch,2.50,
1313,10,2024-12-20,11:30:00,14:15:00,Front,Lunch,2.75,
1314,10,2024-12-24,11:30:00,15:00:00,Front,Lunch,3.50,
1315,10,2024-12-27,11:30:00,14:00:00,Front,Lunch,2.50,
1316,10,2024-12-31,11:30:00,15:00:00,Front,Lunch,3.50,
1317,10,2025-01-03,11:30:00,14:00:00,Front,Lunch,2.50,
1318,10,2025-01-07,11:30:00,15:00:00,Front,Lunch,3.50,
1319,10,2025-01-10,11:30:00,14:00:00,Front,Lunch,2.50,
1320,10,2025-01-14,11:30:00,14:00:00,Front,Lunch,2.50,
1321,10,2025-01-17,11:30:00,14:15:00,Front,Lunch,2.75,
1322,10,2025-01-21,11:30:00,14:00:00,Front,Lunch,2.50,
1323,10,2025-01-24,11:30:00,14:00:00,Front,Lunch,2.50,
1324,10,2025-01-28,11:30:00,14:00:00,Front,Lunch,2.50,
1325,10,2025-01-31,11:30:00,14:00:00,Front,Lunch,2.50,
1326,10,2025-02-04,11:30:00,13:30:00,Front,Lunch,2.00,
1327,10,2025-02-25,11:30:00,14:30:00,Front,Lunch,3.00,
1328,10,2025-02-28,11:30:00,14:30:00,Front,Lunch,3.00,
1329,7,2023-07-01,11:00:00,14:30:00,Front,Lunch,3.50,
1330,7,2023-07-01,17:30:00,20:45:00,Front,Dinner,3.25,
1331,7,2023-07-02,20:15:00,20:45:00,Front,Dinner,0.50,
1332,7,2023-07-05,11:00:00,14:00:00,Front,Lunch,3.00,
1333,7,2023-07-05,17:00:00,21:30:00,Front,Dinner,4.50,
1334,7,2023-07-06,11:30:00,14:30:00,Front,Lunch,3.00,
1335,7,2023-07-06,17:00:00,21:30:00,Front,Dinner,4.50,
1336,7,2023-07-07,11:00:00,14:00:00,Front,Lunch,3.00,
1337,7,2023-07-07,20:30:00,20:45:00,Front,Dinner,0.25,
1338,7,2023-07-08,11:00:00,14:30:00,Front,Lunch,3.50,
1339,7,2023-07-08,20:15:00,20:45:00,Front,Dinner,0.50,
1340,7,2023-07-09,19:30:00,21:00:00,Front,Dinner,1.50,
1341,7,2023-07-12,10:45:00,14:00:00,Front,Lunch,3.25,
1342,7,2023-07-12,17:00:00,21:00:00,Front,Dinner,4.00,
1343,7,2023-07-13,11:00:00,14:30:00,Front,Lunch,3.50,
1344,7,2023-07-13,20:30:00,21:00:00,Front,Dinner,0.50,
1345,7,2023-07-14,11:00:00,14:30:00,Front,Lunch,3.50,
1346,7,2023-07-14,20:30:00,21:15:00,Front,Dinner,0.75,
1347,7,2023-07-15,11:00:00,15:00:00,Front,Lunch,4.00,
1348,7,2023-07-15,17:30:00,21:45:00,Front,Dinner,4.25,
1349,7,2023-07-19,11:00:00,14:30:00,Front,Lunch,3.50,
1350,7,2023-07-19,17:00:00,21:30:00,Front,Dinner,4.50,
1351,7,2023-07-20,17:00:00,20:30:00,Front,Dinner,3.50,
1352,7,2023-07-21,11:00:00,14:30:00,Front,Lunch,3.50,
1353,7,2023-07-22,10:45:00,15:00:00,Front,Lunch,4.25,
1354,7,2023-07-27,10:45:00,14:00:00,Front,Lunch,3.25,
1355,7,2023-07-28,11:00:00,14:00:00,Front,Lunch,3.00,
1356,7,2023-07-29,11:00:00,15:00:00,Front,Lunch,4.00,
1357,7,2023-08-02,11:00:00,14:30:00,Front,Lunch,3.50,
1358,7,2023-08-03,11:00:00,14:00:00,Front,Lunch,3.00,
1359,7,2023-08-04,11:00:00,14:30:00,Front,Lunch,3.50,
1360,7,2023-08-05,11:00:00,14:30:00,Front,Lunch,3.50,
1361,7,2023-08-06,11:00:00,14:30:00,Front,Lunch,3.50,
1362,7,2023-08-06,17:00:00,20:30:00,Front,Dinner,3.50,
1363,7,2023-08-09,11:00:00,14:00:00,Front,Lunch,3.00,
1364,7,2023-08-09,17:30:00,20:00:00,Front,Dinner,2.50,
1365,7,2023-08-10,10:45:00,15:00:00,Front,Lunch,4.25,
1366,7,2023-08-10,17:00:00,20:00:00,Front,Dinner,3.00,
1367,7,2023-08-11,11:00:00,13:00:00,Front,Lunch,2.00,
1368,7,2023-08-16,11:00:00,14:30:00,Front,Lunch,3.50,
1369,7,2023-08-17,10:45:00,13:30:00,Front,Lunch,2.75,
1370,7,2023-08-18,11:00:00,15:15:00,Front,Lunch,4.25,
1371,7,2023-08-19,11:00:00,14:30:00,Front,Lunch,3.50,
1372,7,2023-08-23,12:00:00,14:30:00,Front,Lunch,2.50,
1373,7,2023-08-24,11:00:00,14:30:00,Front,Lunch,3.50,
1374,7,2023-08-25,11:00:00,13:30:00,Front,Lunch,2.50,
1375,7,2023-08-26,11:30:00,14:30:00,Front,Lunch,3.00,
1376,7,2023-08-26,17:00:00,21:00:00,Front,Dinner,4.00,
1377,7,2023-08-30,11:00:00,14:30:00,Front,Lunch,3.50,
1378,7,2023-08-31,12:00:00,14:30:00,Front,Lunch,2.50,
1379,7,2023-09-01,11:00:00,14:30:00,Front,Lunch,3.50,
1380,7,2023-09-02,11:00:00,14:30:00,Front,Lunch,3.50,
1381,7,2023-09-06,11:00:00,14:30:00,Front,Lunch,3.50,
1382,7,2023-09-07,11:00:00,14:00:00,Front,Lunch,3.00,
1383,7,2023-09-08,11:00:00,14:30:00,Front,Lunch,3.50,
1384,7,2023-09-13,11:00:00,14:30:00,Front,Lunch,3.50,
1385,7,2023-09-14,11:00:00,14:30:00,Front,Lunch,3.50,
1386,7,2023-09-15,11:00:00,14:00:00,Front,Lunch,3.00,
1387,7,2023-09-16,11:00:00,14:30:00,Front,Lunch,3.50,
1388,7,2023-09-20,11:00:00,14:00:00,Front,Lunch,3.00,
1389,7,2023-09-21,11:00:00,14:30:00,Front,Lunch,3.50,
1390,7,2023-09-22,12:00:00,14:30:00,Front,Lunch,2.50,
1391,7,2023-09-23,11:00:00,14:30:00,Front,Lunch,3.50,
1392,7,2023-09-27,11:00:00,14:00:00,Front,Lunch,3.00,
1393,7,2023-09-28,11:00:00,14:30:00,Front,Lunch,3.50,
1394,7,2023-09-29,11:00:00,15:30:00,Front,Lunch,4.50,
1395,7,2023-09-30,11:00:00,14:30:00,Front,Lunch,3.50,
1396,7,2023-10-04,11:00:00,14:00:00,Front,Lunch,3.00,
1397,7,2023-10-05,11:00:00,13:00:00,Front,Lunch,2.00,
1398,7,2023-10-06,12:00:00,14:30:00,Front,Lunch,2.50,
1399,7,2023-10-07,11:00:00,14:30:00,Front,Lunch,3.50,
1400,7,2023-10-11,11:00:00,14:30:00,Front,Lunch,3.50,
1401,7,2023-10-11,17:30:00,20:30:00,Front,Dinner,3.00,
1402,7,2023-10-12,11:00:00,14:30:00,Front,Lunch,3.50,
1403,7,2023-10-12,17:30:00,20:00:00,Front,Dinner,2.50,
1404,7,2023-10-14,11:00:00,14:30:00,Front,Lunch,3.50,
1405,7,2023-10-18,11:00:00,14:30:00,Front,Lunch,3.50,
1406,7,2023-10-19,11:00:00,15:00:00,Front,Lunch,4.00,
1407,7,2023-10-20,12:00:00,14:30:00,Front,Lunch,2.50,
1408,7,2023-10-21,11:00:00,16:00:00,Front,Lunch,5.00,
1409,7,2023-10-25,11:00:00,14:00:00,Front,Lunch,3.00,
1410,7,2023-10-26,11:00:00,14:00:00,Front,Lunch,3.00,
1411,7,2023-10-28,11:00:00,14:30:00,Front,Lunch,3.50,
1412,7,2023-11-01,11:00:00,14:00:00,Front,Lunch,3.00,
1413,7,2023-11-02,11:00:00,14:00:00,Front,Lunch,3.00,
1414,7,2023-11-03,12:00:00,14:30:00,Front,Lunch,2.50,
1415,7,2023-11-04,11:00:00,14:30:00,Front,Lunch,3.50,
1416,7,2023-11-08,11:00:00,14:30:00,Front,Lunch,3.50,
1417,7,2023-11-09,11:00:00,14:00:00,Front,Lunch,3.00,
1418,7,2023-11-10,11:00:00,14:00:00,Front,Lunch,3.00,
1419,7,2023-11-11,11:00:00,14:00:00,Front,Lunch,3.00,
1420,7,2023-11-15,11:00:00,14:30:00,Front,Lunch,3.50,
1421,7,2023-11-16,11:00:00,14:30:00,Front,Lunch,3.50,
1422,7,2023-11-17,12:00:00,14:30:00,Front,Lunch,2.50,
1423,7,2023-11-18,11:00:00,14:30:00,Front,Lunch,3.50,
1424,7,2023-11-22,11:00:00,14:00:00,Front,Lunch,3.00,
1425,7,2023-11-25,11:00:00,14:15:00,Front,Lunch,3.25,
1426,7,2023-11-30,11:00:00,14:15:00,Front,Lunch,3.25,
1427,7,2023-12-01,12:00:00,14:15:00,Front,Lunch,2.25,
1428,7,2023-12-02,11:00:00,15:30:00,Front,Lunch,4.50,
1429,7,2023-12-06,11:00:00,14:00:00,Front,Lunch,3.00,
1430,7,2023-12-07,11:00:00,14:00:00,Front,Lunch,3.00,
1431,7,2023-12-07,17:00:00,20:30:00,Front,Dinner,3.50,
1432,7,2023-12-08,12:00:00,14:30:00,Front,Lunch,2.50,
