employee_id,shift_date,time_in,time_out,work_area,shift_label,decimal_hours,notes
5,4/11/2025,10:30:00 AM,2:15:00 PM,Back,Lunch,3.75,
5,4/11/2025,5:00:00 PM,9:00:00 PM,Back,Dinner,4.00,
5,4/15/2025,10:30:00 AM,2:15:00 PM,Back,Lunch,3.75,
5,4/15/2025,10:30:00 AM,2:15:00 PM,Back,Lunch,3.75,
5,4/15/2025,5:00:00 PM,8:45:00 PM,Back,Dinner,3.75,
5,4/16/2025,10:30:00 AM,2:30:00 PM,Back,Lunch,4.00,
5,4/16/2025,5:00:00 PM,8:30:00 PM,Back,Dinner,3.50,
5,4/17/2025,10:30:00 AM,2:45:00 PM,Back,Lunch,4.25,
5,4/17/2025,5:00:00 PM,8:30:00 PM,Back,Dinner,3.50,
5,4/18/2025,10:30:00 AM,2:30:00 PM,Back,Lunch,4.00,
5,4/18/2025,5:00:00 PM,8:45:00 PM,Back,Dinner,3.75,
3,3/27/2024,2:30:00 PM,6:30:00 PM,Back,Break,4.00,
3,3/28/2024,2:30:00 PM,6:30:00 PM,Back,Break,4.00,
3,3/30/2024,2:30:00 PM,6:30:00 PM,Back,Break,4.00,
3,3/31/2024,2:30:00 PM,6:30:00 PM,Back,Break,4.00,
3,3/31/2024,7:00:00 PM,8:00:00 PM,Back,Dinner,1.00,
3,4/3/2024,4:00:00 PM,7:00:00 PM,Back,Break,3.00,
3,4/4/2024,4:00:00 PM,6:45:00 PM,Back,Break,2.75,
3,4/5/2024,4:00:00 PM,7:00:00 PM,Back,Break,3.00,
3,4/6/2024,3:00:00 PM,7:00:00 PM,Back,Break,4.00,
3,4/7/2024,3:15:00 PM,6:45:00 PM,Back,Break,3.50,
3,4/18/2024,3:00:00 PM,6:45:00 PM,Back,Break,3.75,
3,4/19/2024,2:00:00 PM,7:30:00 PM,Back,Break,5.50,
3,4/20/2024,11:00:00 AM,2:00:00 PM,Back,Lunch,3.00,
3,4/20/2024,2:00:00 PM,7:00:00 PM,Back,Break,5.00,
3,4/21/2024,10:30:00 AM,2:30:00 PM,Back,Lunch,4.00,
3,4/21/2024,3:15:00 PM,6:30:00 PM,Back,Break,3.25,
3,4/22/2024,10:30:00 AM,2:30:00 PM,Back,Lunch,4.00,
3,4/23/2024,4:00:00 PM,5:00:00 PM,Back,Break,1.00,
3,4/23/2024,5:00:00 PM,9:00:00 PM,Back,Dinner,4.00,
3,4/24/2024,1:00:00 PM,2:00:00 PM,Back,Lunch,1.00,
3,4/24/2024,2:00:00 PM,5:00:00 PM,Back,Break,3.00,
3,4/25/2024,1:00:00 PM,2:00:00 PM,Back,Lunch,1.00,
3,4/25/2024,2:00:00 PM,5:00:00 PM,Back,Break,3.00,
3,4/29/2024,2:00:00 PM,5:00:00 PM,Back,Break,3.00,
3,4/29/2024,5:00:00 PM,9:00:00 PM,Back,Dinner,4.00,
14,4/30/2024,10:30:00 AM,2:00:00 PM,Back,Lunch,3.50,
14,4/30/2024,2:30:00 PM,5:00:00 PM,Back,Break,2.50,
14,4/30/2024,5:00:00 PM,9:00:00 PM,Back,Dinner,4.00,
14,5/1/2024,2:00:00 PM,5:00:00 PM,Back,Break,3.00,
14,5/1/2024,5:00:00 PM,9:00:00 PM,Back,Dinner,4.00,
14,5/3/2024,2:00:00 PM,5:00:00 PM,Back,Break,3.00,
14,5/3/2024,5:00:00 PM,9:00:00 PM,Back,Dinner,4.00,
14,5/4/2024,2:00:00 PM,5:00:00 PM,Back,Break,3.00,
14,5/4/2024,5:00:00 PM,9:00:00 PM,Back,Dinner,4.00,
14,5/6/2024,10:30:00 AM,2:00:00 PM,Back,Lunch,3.00,
14,5/6/2024,2:00:00 PM,5:00:00 PM,Back,Break,3.00,
14,5/6/2024,5:00:00 PM,9:00:00 PM,Back,Dinner,4.00,
14,5/7/2024,10:30:00 AM,2:00:00 PM,Back,Lunch,3.50,
14,5/7/2024,2:00:00 PM,5:00:00 PM,Back,Break,3.50,
14,5/7/2024,5:00:00 PM,9:00:00 PM,Back,Dinner,2.50,
14,5/8/2024,2:00:00 PM,5:00:00 PM,Back,Break,4.00,
14,5/8/2024,5:00:00 PM,9:00:00 PM,Back,Dinner,3.00,
14,5/10/2024,2:00:00 PM,5:00:00 PM,Back,Break,4.00,
14,5/10/2024,5:00:00 PM,9:00:00 PM,Back,Dinner,3.00,
14,5/11/2024,2:00:00 PM,5:00:00 PM,Back,Break,4.00,
14,5/11/2024,5:00:00 PM,9:00:00 PM,Back,Dinner,3.00,
14,5/13/2024,10:30:00 AM,2:00:00 PM,Back,Lunch,4.00,
14,5/13/2024,2:00:00 PM,5:00:00 PM,Back,Break,4.00,
14,5/13/2024,5:00:00 PM,8:45:00 PM,Back,Dinner,3.00,
14,5/14/2024,10:30:00 AM,2:00:00 PM,Back,Lunch,4.00,
14,5/14/2024,2:00:00 PM,5:00:00 PM,Back,Break,4.00,
14,5/14/2024,5:00:00 PM,8:45:00 PM,Back,Dinner,3.00,
14,5/15/2024,10:30:00 AM,2:00:00 PM,Back,Lunch,4.00,
14,5/15/2024,2:00:00 PM,5:00:00 PM,Back,Break,4.00,
14,5/15/2024,5:00:00 PM,8:45:00 PM,Back,Dinner,3.00,
14,5/17/2024,2:00:00 PM,5:00:00 PM,Back,Break,4.00,
14,5/17/2024,5:00:00 PM,8:45:00 PM,Back,Dinner,3.00,
14,5/18/2024,2:00:00 PM,5:00:00 PM,Back,Break,4.00,
14,5/18/2024,5:00:00 PM,8:45:00 PM,Back,Dinner,3.00,
14,5/21/2024,10:30:00 AM,2:00:00 PM,Back,Lunch,4.00,
14,5/21/2024,2:00:00 PM,5:00:00 PM,Back,Break,4.00,
14,5/21/2024,5:00:00 PM,8:45:00 PM,Back,Dinner,3.00,
14,5/22/2024,2:00:00 PM,5:00:00 PM,Back,Break,4.00,
14,5/22/2024,5:00:00 PM,8:45:00 PM,Back,Dinner,3.00,
14,5/24/2024,2:00:00 PM,5:00:00 PM,Back,Break,4.00,
14,5/24/2024,5:00:00 PM,8:45:00 PM,Back,Dinner,3.00,
14,5/25/2024,2:00:00 PM,5:00:00 PM,Back,Break,4.00,
14,5/25/2024,5:00:00 PM,8:45:00 PM,Back,Dinner,3.00,
14,5/28/2024,10:30:00 AM,2:00:00 PM,Back,Lunch,4.00,
14,5/28/2024,2:00:00 PM,5:00:00 PM,Back,Break,4.00,
14,5/28/2024,5:00:00 PM,8:45:00 PM,Back,Dinner,3.00,
14,5/29/2024,2:00:00 PM,5:00:00 PM,Back,Break,4.00,
14,5/29/2024,5:00:00 PM,8:45:00 PM,Back,Dinner,3.00,
14,5/31/2024,2:00:00 PM,5:00:00 PM,Back,Break,4.00,
14,5/31/2024,5:00:00 PM,8:45:00 PM,Back,Dinner,3.00,
14,6/1/2024,2:00:00 PM,5:00:00 PM,Back,Break,4.00,
14,6/1/2024,5:00:00 PM,8:45:00 PM,Back,Dinner,3.00,
14,6/4/2024,10:30:00 AM,2:00:00 PM,Back,Lunch,4.00,
14,6/4/2024,2:00:00 PM,5:00:00 PM,Back,Break,4.00,
14,6/4/2024,5:00:00 PM,8:45:00 PM,Back,Dinner,3.00,
14,6/5/2024,2:00:00 PM,5:00:00 PM,Back,Break,4.00,
14,6/5/2024,5:00:00 PM,8:45:00 PM,Back,Dinner,3.00,
14,6/7/2024,2:00:00 PM,5:00:00 PM,Back,Break,4.00,
14,6/7/2024,5:00:00 PM,8:45:00 PM,Back,Dinner,3.00,
14,6/11/2024,10:30:00 AM,2:00:00 PM,Back,Lunch,4.00,
14,6/11/2024,2:00:00 PM,5:00:00 PM,Back,Break,4.00,
14,6/11/2024,5:00:00 PM,8:45:00 PM,Back,Dinner,3.00,
14,6/12/2024,2:00:00 PM,5:00:00 PM,Back,Break,4.00,
14,6/12/2024,5:00:00 PM,8:45:00 PM,Back,Dinner,3.00,
14,6/14/2024,2:00:00 PM,5:00:00 PM,Back,Break,4.00,
14,6/14/2024,5:00:00 PM,8:45:00 PM,Back,Dinner,3.00,
14,6/15/2024,2:00:00 PM,5:00:00 PM,Back,Break,4.00,
14,6/15/2024,5:00:00 PM,8:45:00 PM,Back,Dinner,3.00,
14,6/18/2024,10:30:00 AM,2:00:00 PM,Back,Lunch,4.00,
14,6/18/2024,2:00:00 PM,5:00:00 PM,Back,Break,4.00,
14,6/18/2024,5:00:00 PM,8:45:00 PM,Back,Dinner,3.00,
14,6/19/2024,2:00:00 PM,5:00:00 PM,Back,Break,4.00,
14,6/19/2024,5:00:00 PM,8:45:00 PM,Back,Dinner,3.00,
14,6/21/2024,2:00:00 PM,5:00:00 PM,Back,Break,4.00,
14,6/21/2024,5:00:00 PM,8:45:00 PM,Back,Dinner,3.00,
14,6/22/2024,2:00:00 PM,5:00:00 PM,Back,Break,4.00,
14,6/22/2024,5:00:00 PM,8:45:00 PM,Back,Dinner,3.00,
14,6/25/2024,10:30:00 AM,2:00:00 PM,Back,Lunch,4.00,
14,6/25/2024,2:00:00 PM,5:00:00 PM,Back,Break,4.00,
14,6/25/2024,5:00:00 PM,8:45:00 PM,Back,Dinner,3.00,
14,6/26/2024,2:00:00 PM,5:00:00 PM,Back,Break,4.00,
14,6/26/2024,5:00:00 PM,8:45:00 PM,Back,Dinner,3.00,
14,6/28/2024,2:00:00 PM,5:00:00 PM,Back,Break,4.00,
14,6/28/2024,5:00:00 PM,8:45:00 PM,Back,Dinner,3.00,
14,7/2/2024,10:30:00 AM,2:00:00 PM,Back,Lunch,4.00,
14,7/2/2024,2:00:00 PM,5:00:00 PM,Back,Break,4.00,
14,7/2/2024,5:00:00 PM,8:45:00 PM,Back,Dinner,3.00,
14,7/3/2024,2:00:00 PM,5:00:00 PM,Back,Break,4.00,
14,7/3/2024,5:00:00 PM,8:45:00 PM,Back,Dinner,3.00,
14,7/5/2024,2:00:00 PM,5:00:00 PM,Back,Break,4.00,
14,7/5/2024,5:00:00 PM,8:45:00 PM,Back,Dinner,3.00,
14,7/6/2024,2:00:00 PM,5:00:00 PM,Back,Break,4.00,
14,7/6/2024,5:00:00 PM,8:45:00 PM,Back,Dinner,3.00,
14,7/9/2024,10:30:00 AM,2:00:00 PM,Back,Lunch,4.00,
14,7/9/2024,2:00:00 PM,5:00:00 PM,Back,Break,4.00,
14,7/9/2024,5:00:00 PM,8:45:00 PM,Back,Dinner,3.00,
14,7/10/2024,2:00:00 PM,5:00:00 PM,Back,Break,4.00,
14,7/10/2024,5:00:00 PM,8:45:00 PM,Back,Dinner,3.00,
14,7/12/2024,2:00:00 PM,5:00:00 PM,Back,Break,4.00,
14,7/12/2024,5:00:00 PM,8:45:00 PM,Back,Dinner,3.00,
14,7/13/2024,10:30:00 AM,2:00:00 PM,Back,Lunch,3.00,
14,7/13/2024,2:00:00 PM,5:00:00 PM,Back,Break,4.00,
14,7/13/2024,5:00:00 PM,8:45:00 PM,Back,Dinner,3.00,
14,7/16/2024,10:30:00 AM,2:00:00 PM,Back,Lunch,4.00,
14,7/16/2024,2:00:00 PM,5:00:00 PM,Back,Break,4.00,
14,7/16/2024,5:00:00 PM,8:45:00 PM,Back,Dinner,3.00,
14,7/17/2024,10:30:00 AM,2:00:00 PM,Back,Lunch,4.00,
14,7/17/2024,2:00:00 PM,5:00:00 PM,Back,Break,3.00,
14,7/17/2024,5:00:00 PM,8:45:00 PM,Back,Dinner,3.00,
14,7/19/2024,2:00:00 PM,5:00:00 PM,Back,Break,4.00,
14,7/19/2024,5:00:00 PM,8:45:00 PM,Back,Dinner,3.00,
14,7/20/2024,10:30:00 AM,2:00:00 PM,Back,Lunch,3.00,
14,7/20/2024,2:00:00 PM,5:00:00 PM,Back,Break,4.00,
14,7/20/2024,5:00:00 PM,8:45:00 PM,Back,Dinner,3.00,
14,7/23/2024,10:30:00 AM,2:00:00 PM,Back,Lunch,4.00,
14,7/23/2024,2:00:00 PM,5:00:00 PM,Back,Break,4.00,
14,7/23/2024,5:00:00 PM,8:45:00 PM,Back,Dinner,3.00,
14,7/24/2024,10:30:00 AM,2:00:00 PM,Back,Lunch,4.00,
14,7/24/2024,2:00:00 PM,5:00:00 PM,Back,Break,3.00,
14,7/24/2024,5:00:00 PM,8:45:00 PM,Back,Dinner,3.00,
14,7/26/2024,2:00:00 PM,5:00:00 PM,Back,Break,4.00,
14,7/26/2024,5:00:00 PM,8:45:00 PM,Back,Dinner,3.00,
14,7/27/2024,10:30:00 AM,2:00:00 PM,Back,Lunch,3.00,
14,7/27/2024,2:00:00 PM,5:00:00 PM,Back,Break,4.00,
14,7/27/2024,5:00:00 PM,8:45:00 PM,Back,Dinner,3.00,
14,7/30/2024,10:30:00 AM,2:00:00 PM,Back,Lunch,3.00,
14,7/30/2024,2:00:00 PM,5:00:00 PM,Back,Break,4.00,
14,7/30/2024,5:00:00 PM,8:45:00 PM,Back,Dinner,3.00,
10,7/1/2023,5:00:00 PM,8:00:00 PM,Back,Dinner,3.00,
10,7/1/2023,5:00:00 PM,8:00:00 PM,Back,Dinner,3.00,
10,7/2/2023,10:45:00 AM,2:30:00 PM,Front,Lunch,3.75,
10,7/2/2023,5:00:00 PM,8:00:00 PM,Front,Dinner,3.00,
10,7/5/2023,11:30:00 AM,2:30:00 PM,Front,Lunch,3.00,
10,7/7/2023,5:30:00 PM,8:30:00 PM,Front,Dinner,3.00,
10,7/9/2023,5:15:00 PM,8:30:00 PM,Front,Dinner,3.25,
10,7/12/2023,11:30:00 AM,2:30:00 PM,Front,Lunch,3.00,
10,7/13/2023,5:30:00 PM,8:45:00 PM,Front,Dinner,3.25,
10,7/14/2023,5:00:00 PM,8:30:00 PM,Front,Dinner,3.50,
10,7/15/2023,5:00:00 PM,8:00:00 PM,Front,Dinner,3.00,
10,7/16/2023,12:00:00 PM,2:45:00 PM,Front,Lunch,2.75,
10,7/16/2023,5:00:00 PM,8:30:00 PM,Front,Dinner,3.50,
10,7/19/2023,11:45:00 AM,2:15:00 PM,Front,Lunch,2.50,
10,7/21/2023,5:30:00 PM,8:30:00 PM,Front,Dinner,3.00,
10,7/22/2023,5:00:00 PM,8:00:00 PM,Front,Dinner,3.00,
10,7/23/2023,5:15:00 PM,8:30:00 PM,Front,Dinner,3.25,
10,7/26/2023,11:00:00 AM,2:00:00 PM,Front,Lunch,3.00,
10,7/27/2023,12:00:00 PM,2:30:00 PM,Front,Lunch,2.50,
10,7/29/2023,5:00:00 PM,8:00:00 PM,Front,Dinner,3.00,
10,7/30/2023,5:30:00 PM,8:00:00 PM,Front,Dinner,2.50,
10,8/2/2023,12:00:00 PM,2:30:00 PM,Front,Lunch,2.50,
10,8/3/2023,5:00:00 PM,8:15:00 PM,Front,Dinner,3.25,
10,8/5/2023,5:00:00 PM,8:15:00 PM,Front,Dinner,3.25,
10,8/9/2023,12:00:00 PM,2:00:00 PM,Front,Lunch,2.00,
10,8/11/2023,5:00:00 PM,8:00:00 PM,Front,Dinner,3.00,
10,8/13/2023,5:00:00 PM,8:00:00 PM,Front,Dinner,3.00,
10,8/19/2023,5:00:00 PM,7:00:00 PM,Front,Dinner,2.00,
10,8/27/2023,5:30:00 PM,8:00:00 PM,Front,Dinner,2.50,
10,9/2/2023,5:00:00 PM,8:00:00 PM,Front,Dinner,3.00,
10,9/3/2023,6:00:00 PM,8:00:00 PM,Front,Dinner,2.00,
10,9/7/2023,6:00:00 PM,8:00:00 PM,Front,Dinner,2.00,
10,9/8/2023,6:00:00 PM,8:30:00 PM,Front,Dinner,2.50,
10,9/9/2023,6:00:00 PM,8:30:00 PM,Front,Dinner,2.50,
10,9/10/2023,5:00:00 PM,8:30:00 PM,Front,Dinner,3.50,
10,9/16/2023,6:00:00 PM,8:15:00 PM,Front,Dinner,2.25,
10,9/17/2023,6:00:00 PM,8:00:00 PM,Front,Dinner,2.00,
10,9/22/2023,6:00:00 PM,8:00:00 PM,Front,Dinner,2.00,
10,9/23/2023,6:00:00 PM,8:00:00 PM,Front,Dinner,2.00,
10,9/24/2023,6:00:00 PM,8:00:00 PM,Front,Dinner,2.00,
10,9/30/2023,6:00:00 PM,8:00:00 PM,Front,Dinner,2.00,
10,10/1/2023,6:00:00 PM,8:00:00 PM,Front,Dinner,2.00,
10,10/13/2023,6:00:00 PM,8:00:00 PM,Front,Dinner,2.00,
10,10/14/2023,6:00:00 PM,8:00:00 PM,Front,Dinner,2.00,
10,10/15/2023,5:30:00 PM,8:00:00 PM,Front,Dinner,2.50,
10,10/20/2023,5:30:00 PM,8:00:00 PM,Front,Dinner,2.50,
10,10/21/2023,5:30:00 PM,8:00:00 PM,Front,Dinner,2.50,
10,10/22/2023,5:30:00 PM,8:00:00 PM,Front,Dinner,2.50,
10,11/3/2023,5:30:00 PM,8:00:00 PM,Front,Dinner,2.50,
10,11/4/2023,5:30:00 PM,8:00:00 PM,Front,Dinner,2.50,
10,11/5/2023,5:30:00 PM,8:00:00 PM,Front,Dinner,2.50,
10,11/10/2023,5:30:00 PM,8:00:00 PM,Front,Dinner,2.50,
10,11/11/2023,5:30:00 PM,8:00:00 PM,Front,Dinner,2.50,
10,11/12/2023,5:30:00 PM,8:00:00 PM,Front,Dinner,2.50,
10,11/17/2023,5:30:00 PM,8:00:00 PM,Front,Dinner,2.50,
10,11/19/2023,5:30:00 PM,8:00:00 PM,Front,Dinner,2.50,
10,11/25/2023,5:00:00 PM,8:00:00 PM,Front,Dinner,3.00,
10,11/26/2023,5:00:00 PM,8:30:00 PM,Front,Dinner,3.50,
10,12/1/2023,5:00:00 PM,8:00:00 PM,Front,Dinner,3.00,
10,12/8/2023,5:00:00 PM,8:30:00 PM,Front,Dinner,3.50,
10,12/17/2023,5:00:00 PM,8:30:00 PM,Front,Dinner,3.50,
10,12/20/2023,5:00:00 PM,8:30:00 PM,Front,Dinner,3.50,
10,12/22/2023,5:00:00 PM,8:15:00 PM,Front,Dinner,3.25,
10,12/29/2023,5:00:00 PM,8:30:00 PM,Front,Dinner,3.50,
10,1/5/2024,5:00:00 PM,8:00:00 PM,Front,Dinner,3.00,
10,1/6/2024,5:00:00 PM,8:15:00 PM,Front,Dinner,3.25,
10,1/7/2024,5:00:00 PM,8:15:00 PM,Front,Dinner,3.25,
10,1/12/2024,5:00:00 PM,8:15:00 PM,Front,Dinner,3.25,
10,1/21/2024,5:00:00 PM,8:15:00 PM,Front,Dinner,3.25,
10,1/27/2024,5:00:00 PM,8:15:00 PM,Front,Dinner,3.25,
10,1/28/2024,5:00:00 PM,8:15:00 PM,Front,Dinner,3.25,
10,2/3/2024,5:00:00 PM,8:15:00 PM,Front,Dinner,3.25,
10,2/4/2024,5:00:00 PM,8:00:00 PM,Front,Dinner,3.00,
10,2/10/2024,5:00:00 PM,8:15:00 PM,Front,Dinner,3.25,
10,2/18/2024,5:00:00 PM,8:15:00 PM,Front,Dinner,3.25,
10,2/24/2024,6:00:00 PM,8:30:00 PM,Front,Dinner,2.50,
10,2/25/2024,5:00:00 PM,8:00:00 PM,Front,Dinner,3.00,
10,3/2/2024,5:00:00 PM,8:15:00 PM,Front,Dinner,3.25,
10,3/3/2024,5:00:00 PM,8:00:00 PM,Front,Dinner,3.00,
10,3/9/2024,5:00:00 PM,8:45:00 PM,Front,Dinner,3.75,
10,3/10/2024,6:45:00 PM,8:15:00 PM,Front,Dinner,1.50,
10,3/16/2024,5:25:00 PM,8:40:00 PM,Front,Dinner,3.25,
10,3/17/2024,5:00:00 PM,8:30:00 PM,Front,Dinner,3.50,
10,3/23/2024,5:00:00 PM,8:15:00 PM,Front,Dinner,3.25,
10,3/30/2024,5:30:00 PM,8:30:00 PM,Front,Dinner,3.00,
10,3/31/2024,5:00:00 PM,8:30:00 PM,Front,Dinner,3.50,
10,4/6/2024,5:00:00 PM,8:00:00 PM,Front,Dinner,3.00,
10,4/7/2024,5:00:00 PM,8:15:00 PM,Front,Dinner,3.25,
10,4/13/2024,5:00:00 PM,8:00:00 PM,Front,Dinner,3.00,
10,4/14/2024,5:00:00 PM,8:15:00 PM,Front,Dinner,3.25,
10,4/20/2024,5:00:00 PM,8:15:00 PM,Front,Dinner,3.25,
10,4/21/2024,5:00:00 PM,8:00:00 PM,Front,Dinner,3.00,
10,4/27/2024,5:00:00 PM,8:00:00 PM,Front,Dinner,3.00,
10,4/28/2024,5:00:00 PM,8:30:00 PM,Front,Dinner,3.50,
10,5/4/2024,5:00:00 PM,8:00:00 PM,Front,Dinner,3.00,
10,5/5/2024,5:00:00 PM,8:00:00 PM,Front,Dinner,3.00,
10,5/11/2024,5:00:00 PM,8:00:00 PM,Front,Dinner,3.00,
10,5/12/2024,5:00:00 PM,8:45:00 PM,Front,Dinner,3.75,
10,5/25/2024,5:00:00 PM,8:00:00 PM,Front,Dinner,3.00,
10,5/26/2024,5:00:00 PM,8:00:00 PM,Front,Dinner,3.00,
10,6/1/2024,5:00:00 PM,8:00:00 PM,Front,Dinner,3.00,
10,6/2/2024,5:00:00 PM,9:00:00 PM,Front,Dinner,4.00,
10,6/9/2024,5:00:00 PM,9:00:00 PM,Front,Dinner,4.00,
10,6/15/2024,5:00:00 PM,8:15:00 PM,Front,Dinner,3.25,
10,6/16/2024,5:00:00 PM,8:00:00 PM,Front,Dinner,3.00,
10,6/22/2024,5:00:00 PM,8:00:00 PM,Front,Dinner,3.00,
10,6/23/2024,5:00:00 PM,8:00:00 PM,Front,Dinner,3.00,
10,6/29/2024,5:00:00 PM,8:15:00 PM,Front,Dinner,3.25,
10,6/30/2024,5:00:00 PM,8:00:00 PM,Front,Dinner,3.00,
10,7/7/2024,5:00:00 PM,8:00:00 PM,Front,Dinner,3.00,
10,7/13/2024,5:00:00 PM,8:00:00 PM,Front,Dinner,3.00,
10,7/14/2024,5:00:00 PM,7:45:00 PM,Front,Dinner,2.75,
10,7/20/2024,5:00:00 PM,7:45:00 PM,Front,Dinner,2.75,
10,7/28/2024,5:00:00 PM,8:15:00 PM,Front,Dinner,3.25,
10,8/3/2024,5:00:00 PM,8:00:00 PM,Front,Dinner,3.00,
10,8/4/2024,5:00:00 PM,8:00:00 PM,Front,Dinner,3.00,
10,8/7/2024,11:00:00 AM,2:15:00 PM,Front,Lunch,3.25,
10,8/11/2024,5:00:00 PM,8:00:00 PM,Front,Dinner,3.00,
10,8/14/2024,11:00:00 AM,2:30:00 PM,Front,Lunch,3.50,
10,8/18/2024,5:00:00 PM,8:00:00 PM,Front,Dinner,3.00,
10,8/21/2024,11:00:00 AM,3:00:00 PM,Front,Lunch,4.00,
10,8/22/2024,11:00:00 AM,2:30:00 PM,Front,Lunch,3.50,
10,8/25/2024,5:00:00 PM,8:00:00 PM,Front,Dinner,3.00,
10,8/28/2024,11:00:00 AM,2:15:00 PM,Front,Lunch,3.25,
10,8/29/2024,11:30:00 AM,2:30:00 PM,Front,Lunch,3.00,
10,9/5/2024,11:00:00 AM,2:15:00 PM,Front,Lunch,3.25,
10,9/6/2024,11:30:00 AM,2:30:00 PM,Front,Lunch,3.00,
10,9/12/2024,11:00:00 AM,2:00:00 PM,Front,Lunch,3.00,
10,9/15/2024,5:00:00 PM,8:15:00 PM,Front,Dinner,3.25,
10,9/19/2024,11:00:00 AM,2:15:00 PM,Front,Lunch,3.25,
10,9/20/2024,11:30:00 AM,5:15:00 PM,Front,Lunch,5.75,
10,9/22/2024,5:00:00 PM,8:00:00 PM,Front,Dinner,3.00,
10,9/27/2024,11:30:00 AM,2:15:00 PM,Front,Lunch,2.75,
10,9/29/2024,5:00:00 PM,8:15:00 PM,Front,Dinner,3.25,
10,10/4/2024,11:30:00 AM,2:15:00 PM,Front,Lunch,2.75,
10,10/6/2024,5:00:00 PM,8:00:00 PM,Front,Dinner,3.00,
10,10/10/2024,11:00:00 AM,2:15:00 PM,Front,Lunch,3.25,
10,10/18/2024,11:30:00 AM,2:30:00 PM,Front,Lunch,3.00,
10,10/20/2024,5:00:00 PM,8:15:00 PM,Front,Dinner,3.25,
10,10/22/2024,11:30:00 AM,2:30:00 PM,Front,Lunch,3.00,
10,10/25/2024,11:30:00 AM,2:00:00 PM,Front,Lunch,2.50,
10,10/27/2024,5:00:00 PM,8:00:00 PM,Front,Dinner,3.00,
10,10/29/2024,11:30:00 AM,2:00:00 PM,Front,Lunch,2.50,
10,11/1/2024,11:30:00 AM,2:00:00 PM,Front,Lunch,2.50,
10,11/3/2024,5:00:00 PM,8:00:00 PM,Front,Dinner,3.00,
10,11/5/2024,11:30:00 AM,2:00:00 PM,Front,Lunch,2.50,
10,11/8/2024,11:30:00 AM,2:30:00 PM,Front,Lunch,3.00,
10,11/10/2024,5:00:00 PM,7:45:00 PM,Front,Dinner,2.75,
10,11/12/2024,11:30:00 AM,2:00:00 PM,Front,Lunch,2.50,
10,11/15/2024,11:30:00 AM,2:00:00 PM,Front,Lunch,2.50,
10,11/17/2024,5:00:00 PM,8:00:00 PM,Front,Dinner,3.00,
10,11/22/2024,11:30:00 AM,2:00:00 PM,Front,Lunch,2.50,
10,11/24/2024,5:00:00 PM,7:45:00 PM,Front,Dinner,2.75,
10,11/26/2024,11:30:00 AM,2:00:00 PM,Front,Lunch,2.50,
10,11/29/2024,11:30:00 AM,2:00:00 PM,Front,Lunch,2.50,
10,12/1/2024,5:00:00 PM,8:15:00 PM,Front,Dinner,3.25,
10,12/3/2024,11:30:00 AM,2:00:00 PM,Front,Lunch,2.50,
10,12/6/2024,11:30:00 AM,2:00:00 PM,Front,Lunch,2.50,
10,12/10/2024,11:30:00 AM,2:00:00 PM,Front,Lunch,2.50,
10,12/13/2024,11:30:00 AM,2:00:00 PM,Front,Lunch,2.50,
10,12/20/2024,11:30:00 AM,2:15:00 PM,Front,Lunch,2.75,
10,12/24/2024,11:30:00 AM,3:00:00 PM,Front,Lunch,3.50,
10,12/27/2024,11:30:00 AM,2:00:00 PM,Front,Lunch,2.50,
10,12/31/2024,11:30:00 AM,3:00:00 PM,Front,Lunch,3.50,
10,1/3/2025,11:30:00 AM,2:00:00 PM,Front,Lunch,2.50,
10,1/7/2025,11:30:00 AM,3:00:00 PM,Front,Lunch,3.50,
10,1/10/2025,11:30:00 AM,2:00:00 PM,Front,Lunch,2.50,
10,1/14/2025,11:30:00 AM,2:00:00 PM,Front,Lunch,2.50,
10,1/17/2025,11:30:00 AM,2:15:00 PM,Front,Lunch,2.75,
10,1/21/2025,11:30:00 AM,2:00:00 PM,Front,Lunch,2.50,
10,1/24/2025,11:30:00 AM,2:00:00 PM,Front,Lunch,2.50,
10,1/28/2025,11:30:00 AM,2:00:00 PM,Front,Lunch,2.50,
10,1/31/2025,11:30:00 AM,2:00:00 PM,Front,Lunch,2.50,
10,2/4/2025,11:30:00 AM,1:30:00 PM,Front,Lunch,2.00,
10,2/25/2025,11:30:00 AM,2:30:00 PM,Front,Lunch,3.00,
10,2/28/2025,11:30:00 AM,2:30:00 PM,Front,Lunch,3.00,
7,7/1/2023,11:00:00 AM,2:30:00 PM,Front,Lunch,3.50,
7,7/1/2023,5:30:00 PM,8:45:00 PM,Front,Dinner,3.25,
7,7/2/2023,8:15:00 PM,8:45:00 PM,Front,Dinner,0.50,
7,7/5/2023,11:00:00 AM,2:00:00 PM,Front,Lunch,3.00,
7,7/5/2023,5:00:00 PM,9:30:00 PM,Front,Dinner,4.50,
7,7/6/2023,11:30:00 AM,2:30:00 PM,Front,Lunch,3.00,
7,7/6/2023,5:00:00 PM,9:30:00 PM,Front,Dinner,4.50,
7,7/7/2023,11:00:00 AM,2:00:00 PM,Front,Lunch,3.00,
7,7/7/2023,8:30:00 PM,8:45:00 PM,Front,Dinner,0.25,
7,7/8/2023,11:00:00 AM,2:30:00 PM,Front,Lunch,3.50,
7,7/8/2023,8:15:00 PM,8:45:00 PM,Front,Dinner,0.50,
7,7/9/2023,7:30:00 PM,9:00:00 PM,Front,Dinner,1.50,
